phase,pipeline,user,instance_id,groundtruth,final_prediction,final_score
phase15,vax1,PHU10,PHU10_7_28,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_7_29,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_0,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_1,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_2,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_3,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_4,CookingOnStove,Microwave,0.966918874732962
phase15,vax1,PHU10,PHU10_8_5,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_6,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_7,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_8,Undetected,Microwave,0.9448771486521728
phase15,vax1,PHU10,PHU10_8_9,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_10,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_11,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_12,CookingOnStove,Microwave,0.979537292867142
phase15,vax1,PHU10,PHU10_8_13,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_14,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_15,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_16,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_17,Undetected,Microwave,0.9132924399649252
phase15,vax1,PHU10,PHU10_8_18,FridgeOpen,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_19,FridgeOpen,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_20,WashingDishes,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_21,Chopping+Grating,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_22,Chopping+Grating,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_23,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_24,WashingDishes,Microwave,0.9698092767920982
phase15,vax1,PHU10,PHU10_8_25,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_26,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_27,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_8_28,Undetected,Microwave,0.994860845179131
phase15,vax1,PHU10,PHU10_8_29,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_0,Undetected,Microwave,0.9609317974736908
phase15,vax1,PHU10,PHU10_9_1,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_2,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_3,WashingDishes,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_4,WashingDishes,WashingDishes,0.9631802713954312
phase15,vax1,PHU10,PHU10_9_5,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_7,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_8,CookingOnStove,Microwave,0.9763070262522464
phase15,vax1,PHU10,PHU10_9_9,CookingOnStove,Microwave,0.9807906144477864
phase15,vax1,PHU10,PHU10_9_10,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_11,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_12,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_13,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_14,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_15,CookingOnStove,Microwave,0.951789737059935
phase15,vax1,PHU10,PHU10_9_16,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_17,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_18,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_19,WashingDishes,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_20,WashingDishes,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_21,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_22,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_23,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_24,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_25,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_26,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_27,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_9_28,CookingOnStove,Microwave,0.9308260912616682
phase15,vax1,PHU10,PHU10_9_29,CookingOnStove,Microwave,0.9924883955222004
phase15,vax1,PHU10,PHU10_10_0,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_1,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_2,CookingOnStove,Microwave,0.9711190922836672
phase15,vax1,PHU10,PHU10_10_3,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_4,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_5,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_6,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_7,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_8,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_9,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_10,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_11,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_12,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_13,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_14,Undetected,WashingDishes,0.9083724395328244
phase15,vax1,PHU10,PHU10_10_15,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_16,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_17,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_18,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_19,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_20,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_21,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_22,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_23,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_24,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_25,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_26,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_27,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_28,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_10_29,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_0,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_1,CookingOnStove,Microwave,0.9178538629578132
phase15,vax1,PHU10,PHU10_11_2,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_3,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_4,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_5,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_6,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_7,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_8,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_9,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_10,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_11,Chopping+Grating,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_12,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_13,CookingOnStove,WashingDishes,0.9751598457155348
phase15,vax1,PHU10,PHU10_11_14,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_15,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_16,FridgeOpen,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_17,FridgeOpen,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_18,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_19,CookingOnStove,WashingDishes,0.965275310638912
phase15,vax1,PHU10,PHU10_11_20,CookingOnStove,WashingDishes,0.9865911572001292
phase15,vax1,PHU10,PHU10_11_21,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_22,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_23,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_24,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_25,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_26,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_27,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_28,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_11_29,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_0,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_1,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_2,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_3,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_4,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_5,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_6,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_7,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_8,CookingOnStove,Microwave,0.9997380517298364
phase15,vax1,PHU10,PHU10_12_9,CookingOnStove,Microwave,0.9782078708065622
phase15,vax1,PHU10,PHU10_12_10,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_11,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_12,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_13,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_14,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_15,FridgeOpen,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_16,FridgeOpen,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_17,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_18,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_19,Chopping+Grating,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_20,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_21,CookingOnStove,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_22,Undetected,Undetected,0.0
phase15,vax1,PHU10,PHU10_12_23,CookingOnStove,Undetected,0.0
phase1,vax2,P2,P2_039,Baking,Undetected,0.0
phase1,vax2,P2,P2_032,Baking,Undetected,0.0
phase1,vax2,P2,P2_034,Baking,Undetected,0.0
phase1,vax2,P2,P2_033,Baking,Undetected,0.0
phase1,vax2,P2,P2_038,Baking,Undetected,0.0
phase1,vax2,P2,P2_008,Blender,Undetected,0.0
phase1,vax2,P2,P2_007,Blender,Undetected,0.0
phase1,vax2,P2,P2_015,Blender,Undetected,0.0
phase1,vax2,P2,P2_000,Blender,Undetected,0.0
phase1,vax2,P2,P2_014,Blender,Undetected,0.0
phase1,vax2,P2,P2_009,Chopping+Grating,Undetected,0.0
phase1,vax2,P2,P2_017,Chopping+Grating,Undetected,0.0
phase1,vax2,P2,P2_016,Chopping+Grating,Undetected,0.0
phase1,vax2,P2,P2_024,Chopping+Grating,Undetected,0.0
phase1,vax2,P2,P2_001,Chopping+Grating,Undetected,0.0
phase1,vax2,P2,P2_010,Chopping+Grating,Undetected,0.0
phase1,vax2,P2,P2_025,Chopping+Grating,Undetected,0.0
phase1,vax2,P2,P2_018,Chopping+Grating,Undetected,0.0
phase1,vax2,P2,P2_002,Chopping+Grating,Undetected,0.0
phase1,vax2,P2,P2_019,Chopping+Grating,Undetected,0.0
phase1,vax2,P2,P2_037,CookingOnStove,Undetected,0.0
phase1,vax2,P2,P2_041,CookingOnStove,Undetected,0.0
phase1,vax2,P2,P2_040,CookingOnStove,Undetected,0.0
phase1,vax2,P2,P2_035,CookingOnStove,Undetected,0.0
phase1,vax2,P2,P2_036,CookingOnStove,Undetected,0.0
phase1,vax2,P2,P2_110,Coughing,Undetected,0.0
phase1,vax2,P2,P2_102,Coughing,Undetected,0.0
phase1,vax2,P2,P2_104,Coughing,Undetected,0.0
phase1,vax2,P2,P2_101,Coughing,Undetected,0.0
phase1,vax2,P2,P2_078,Coughing,Undetected,0.0
phase1,vax2,P2,P2_112,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_113,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_117,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_116,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_118,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_121,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_122,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_119,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_120,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_114,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_115,Drinking/Eating,Undetected,0.0
phase1,vax2,P2,P2_098,Exercising,Walking,0.29438922
phase1,vax2,P2,P2_097,Exercising,Undetected,0.0
phase1,vax2,P2,P2_082,Exercising,Undetected,0.0
phase1,vax2,P2,P2_108,Exercising,Undetected,0.0
phase1,vax2,P2,P2_083,Exercising,Undetected,0.0
phase1,vax2,P2,P2_013,FridgeOpen,Undetected,0.0
phase1,vax2,P2,P2_006,FridgeOpen,Undetected,0.0
phase1,vax2,P2,P2_031,FridgeOpen,Undetected,0.0
phase1,vax2,P2,P2_029,FridgeOpen,Undetected,0.0
phase1,vax2,P2,P2_030,FridgeOpen,Undetected,0.0
phase1,vax2,P2,P2_005,FridgeOpen,Undetected,0.0
phase1,vax2,P2,P2_067,HairBrush,Undetected,0.0
phase1,vax2,P2,P2_066,HairBrush,Undetected,0.0
phase1,vax2,P2,P2_050,HairBrush,Undetected,0.0
phase1,vax2,P2,P2_046,HairBrush,Undetected,0.0
phase1,vax2,P2,P2_075,HairBrush,Undetected,0.0
phase1,vax2,P2,P2_049,HairDryer,Undetected,0.0
phase1,vax2,P2,P2_065,HairDryer,HairDryer,0.35454422
phase1,vax2,P2,P2_074,HairDryer,HairDryer,0.3380471
phase1,vax2,P2,P2_064,HairDryer,HairDryer,0.33013916
phase1,vax2,P2,P2_045,HairDryer,HairDryer,0.32128558
phase1,vax2,P2,P2_051,HandWash,HairBrush,0.2627684
phase1,vax2,P2,P2_076,HandWash,Undetected,0.0
phase1,vax2,P2,P2_056,HandWash,Undetected,0.0
phase1,vax2,P2,P2_052,HandWash,Undetected,0.0
phase1,vax2,P2,P2_055,HandWash,Undetected,0.0
phase1,vax2,P2,P2_020,Microwave,Undetected,0.0
phase1,vax2,P2,P2_021,Microwave,Undetected,0.0
phase1,vax2,P2,P2_003,Microwave,Undetected,0.0
phase1,vax2,P2,P2_011,Microwave,Undetected,0.0
phase1,vax2,P2,P2_026,Microwave,Undetected,0.0
phase1,vax2,P2,P2_071,Shaver In Use,Undetected,0.0
phase1,vax2,P2,P2_043,Shaver In Use,Undetected,0.0
phase1,vax2,P2,P2_072,Shaver In Use,Undetected,0.0
phase1,vax2,P2,P2_047,Shaver In Use,Undetected,0.0
phase1,vax2,P2,P2_042,Shaver In Use,Undetected,0.0
phase1,vax2,P2,P2_044,ToilerFlushing,ToilerFlushing,0.27554697
phase1,vax2,P2,P2_073,ToilerFlushing,ToilerFlushing,0.32459223
phase1,vax2,P2,P2_063,ToilerFlushing,ToilerFlushing,0.29835385
phase1,vax2,P2,P2_048,ToilerFlushing,ToilerFlushing,0.3090463
phase1,vax2,P2,P2_070,ToilerFlushing,ToilerFlushing,0.29863244
phase1,vax2,P2,P2_088,Vacuum,Vacuum,0.37442943
phase1,vax2,P2,P2_111,Vacuum,Vacuum,0.34729728
phase1,vax2,P2,P2_089,Vacuum,Vacuum,0.40318328
phase1,vax2,P2,P2_077,Vacuum,Vacuum,0.36667174
phase1,vax2,P2,P2_105,Vacuum,Vacuum,0.384203
phase1,vax2,P2,P2_081,Walking,Undetected,0.0
phase1,vax2,P2,P2_094,Walking,Undetected,0.0
phase1,vax2,P2,P2_080,Walking,Undetected,0.0
phase1,vax2,P2,P2_092,Walking,Undetected,0.0
phase1,vax2,P2,P2_093,Walking,Undetected,0.0
phase1,vax2,P2,P2_004,WashingDishes,Undetected,0.0
phase1,vax2,P2,P2_028,WashingDishes,Undetected,0.0
phase1,vax2,P2,P2_023,WashingDishes,Undetected,0.0
phase1,vax2,P2,P2_012,WashingDishes,Undetected,0.0
phase1,vax2,P2,P2_027,WashingDishes,Undetected,0.0
phase1,vax2,P2,P2_022,WashingDishes,Undetected,0.0
phase1,vax2,P3,P3_040,Baking,Undetected,0.0
phase1,vax2,P3,P3_042,Baking,Undetected,0.0
phase1,vax2,P3,P3_045,Baking,Undetected,0.0
phase1,vax2,P3,P3_036,Baking,Undetected,0.0
phase1,vax2,P3,P3_043,Baking,Undetected,0.0
phase1,vax2,P3,P3_044,Baking,Undetected,0.0
phase1,vax2,P3,P3_058,Blender,Undetected,0.0
phase1,vax2,P3,P3_048,Blender,Blender,0.30428168
phase1,vax2,P3,P3_066,Blender,Undetected,0.0
phase1,vax2,P3,P3_049,Chopping+Grating,Undetected,0.0
phase1,vax2,P3,P3_059,Chopping+Grating,Baking,0.28003573
phase1,vax2,P3,P3_051,Chopping+Grating,Undetected,0.0
phase1,vax2,P3,P3_064,Chopping+Grating,Undetected,0.0
phase1,vax2,P3,P3_050,Chopping+Grating,Undetected,0.0
phase1,vax2,P3,P3_053,Chopping+Grating,Undetected,0.0
phase1,vax2,P3,P3_060,Chopping+Grating,Undetected,0.0
phase1,vax2,P3,P3_061,Chopping+Grating,Undetected,0.0
phase1,vax2,P3,P3_052,Chopping+Grating,Undetected,0.0
phase1,vax2,P3,P3_065,Chopping+Grating,Undetected,0.0
phase1,vax2,P3,P3_035,CookingOnStove,Undetected,0.0
phase1,vax2,P3,P3_038,CookingOnStove,Undetected,0.0
phase1,vax2,P3,P3_039,CookingOnStove,Undetected,0.0
phase1,vax2,P3,P3_037,CookingOnStove,Undetected,0.0
phase1,vax2,P3,P3_041,CookingOnStove,Undetected,0.0
phase1,vax2,P3,P3_110,Coughing,Undetected,0.0
phase1,vax2,P3,P3_094,Coughing,Undetected,0.0
phase1,vax2,P3,P3_104,Coughing,Undetected,0.0
phase1,vax2,P3,P3_111,Coughing,Drinking/Eating,0.2544909
phase1,vax2,P3,P3_095,Coughing,Undetected,0.0
phase1,vax2,P3,P3_106,Drinking/Eating,Undetected,0.0
phase1,vax2,P3,P3_123,Drinking/Eating,Undetected,0.0
phase1,vax2,P3,P3_097,Drinking/Eating,Undetected,0.0
phase1,vax2,P3,P3_128,Drinking/Eating,Undetected,0.0
phase1,vax2,P3,P3_114,Drinking/Eating,Undetected,0.0
phase1,vax2,P3,P3_096,Drinking/Eating,Undetected,0.0
phase1,vax2,P3,P3_129,Drinking/Eating,Undetected,0.0
phase1,vax2,P3,P3_105,Drinking/Eating,Undetected,0.0
phase1,vax2,P3,P3_122,Drinking/Eating,Undetected,0.0
phase1,vax2,P3,P3_113,Drinking/Eating,Undetected,0.0
phase1,vax2,P3,P3_090,Exercising,Undetected,0.0
phase1,vax2,P3,P3_091,Exercising,Undetected,0.0
phase1,vax2,P3,P3_093,Exercising,Undetected,0.0
phase1,vax2,P3,P3_092,Exercising,Undetected,0.0
phase1,vax2,P3,P3_089,Exercising,Undetected,0.0
phase1,vax2,P3,P3_069,FridgeOpen,Undetected,0.0
phase1,vax2,P3,P3_070,FridgeOpen,Undetected,0.0
phase1,vax2,P3,P3_057,FridgeOpen,Undetected,0.0
phase1,vax2,P3,P3_071,FridgeOpen,Undetected,0.0
phase1,vax2,P3,P3_068,FridgeOpen,Undetected,0.0
phase1,vax2,P3,P3_002,HairBrush,Undetected,0.0
phase1,vax2,P3,P3_010,HairBrush,Undetected,0.0
phase1,vax2,P3,P3_009,HairBrush,Undetected,0.0
phase1,vax2,P3,P3_020,HairBrush,Undetected,0.0
phase1,vax2,P3,P3_025,HairBrush,Undetected,0.0
phase1,vax2,P3,P3_007,HairDryer,HairBrush,0.39118454
phase1,vax2,P3,P3_008,HairDryer,HairDryer,0.38184986
phase1,vax2,P3,P3_024,HairDryer,HairDryer,0.32250226
phase1,vax2,P3,P3_001,HairDryer,HairDryer,0.368299
phase1,vax2,P3,P3_019,HairDryer,HairDryer,0.3169105
phase1,vax2,P3,P3_013,HandWash,HairBrush,0.3095687
phase1,vax2,P3,P3_004,HandWash,HandWash,0.2519058
phase1,vax2,P3,P3_014,HandWash,HairBrush,0.2848984
phase1,vax2,P3,P3_027,HandWash,HandWash,0.370113
phase1,vax2,P3,P3_022,HandWash,HairBrush,0.25253737
phase1,vax2,P3,P3_055,Microwave,Undetected,0.0
phase1,vax2,P3,P3_062,Microwave,Undetected,0.0
phase1,vax2,P3,P3_067,Microwave,Undetected,0.0
phase1,vax2,P3,P3_054,Microwave,Undetected,0.0
phase1,vax2,P3,P3_063,Microwave,Undetected,0.0
phase1,vax2,P3,P3_005,Shaver In Use,HairBrush,0.29954964
phase1,vax2,P3,P3_015,Shaver In Use,Shaver In Use,0.34189036
phase1,vax2,P3,P3_018,Shaver In Use,Shaver In Use,0.3587122
phase1,vax2,P3,P3_028,Shaver In Use,Shaver In Use,0.36384085
phase1,vax2,P3,P3_016,Shaver In Use,Shaver In Use,0.34064686
phase1,vax2,P3,P3_017,ToilerFlushing,ToilerFlushing,0.34787998
phase1,vax2,P3,P3_000,ToilerFlushing,ToilerFlushing,0.4144048
phase1,vax2,P3,P3_029,ToilerFlushing,ToilerFlushing,0.31119105
phase1,vax2,P3,P3_023,ToilerFlushing,ToilerFlushing,0.30976346
phase1,vax2,P3,P3_006,ToilerFlushing,ToilerFlushing,0.3597821
phase1,vax2,P3,P3_086,Vacuum,Vacuum,0.41246006
phase1,vax2,P3,P3_080,Vacuum,Vacuum,0.42350233
phase1,vax2,P3,P3_078,Vacuum,Vacuum,0.43191496
phase1,vax2,P3,P3_088,Vacuum,Vacuum,0.36817613
phase1,vax2,P3,P3_079,Vacuum,Vacuum,0.38217598
phase1,vax2,P3,P3_082,Vacuum,Vacuum,0.38156676
phase1,vax2,P3,P3_087,Vacuum,Vacuum,0.40368852
phase1,vax2,P3,P3_085,Vacuum,Vacuum,0.37883252
phase1,vax2,P3,P3_081,Vacuum,Vacuum,0.39612308
phase1,vax2,P3,P3_084,Vacuum,Vacuum,0.422587
phase1,vax2,P3,P3_109,Walking,Undetected,0.0
phase1,vax2,P3,P3_100,Walking,Undetected,0.0
phase1,vax2,P3,P3_108,Walking,Undetected,0.0
phase1,vax2,P3,P3_112,Walking,Undetected,0.0
phase1,vax2,P3,P3_118,Walking,Undetected,0.0
phase1,vax2,P3,P3_076,WashingDishes,WashingDishes,0.3335558
phase1,vax2,P3,P3_072,WashingDishes,WashingDishes,0.33994472
phase1,vax2,P3,P3_075,WashingDishes,WashingDishes,0.30009106
phase1,vax2,P3,P3_074,WashingDishes,WashingDishes,0.30756706
phase1,vax2,P3,P3_056,WashingDishes,Undetected,0.0
phase1,vax2,P3,P3_077,WashingDishes,WashingDishes,0.35427356
phase1,vax2,P3,P3_073,WashingDishes,WashingDishes,0.2851829
phase1,vax2,P10,P10_082,Baking,Undetected,0.0
phase1,vax2,P10,P10_081,Baking,Undetected,0.0
phase1,vax2,P10,P10_079,Baking,Undetected,0.0
phase1,vax2,P10,P10_080,Baking,Baking,0.2514198
phase1,vax2,P10,P10_084,Baking,Baking,0.26484784
phase1,vax2,P10,P10_083,Baking,Undetected,0.0
phase1,vax2,P10,P10_053,Blender,Blender,0.2657075
phase1,vax2,P10,P10_059,Blender,Blender,0.37134212
phase1,vax2,P10,P10_067,Blender,Blender,0.30181047
phase1,vax2,P10,P10_060,Blender,Blender,0.25577104
phase1,vax2,P10,P10_054,Blender,Blender,0.27929702
phase1,vax2,P10,P10_056,Chopping+Grating,Undetected,0.0
phase1,vax2,P10,P10_065,Chopping+Grating,Undetected,0.0
phase1,vax2,P10,P10_061,Chopping+Grating,Undetected,0.0
phase1,vax2,P10,P10_055,Chopping+Grating,Chopping+Grating,0.2591632
phase1,vax2,P10,P10_062,Chopping+Grating,Baking,0.2848477
phase1,vax2,P10,P10_064,Chopping+Grating,Chopping+Grating,0.256176
phase1,vax2,P10,P10_058,Chopping+Grating,Chopping+Grating,0.26378825
phase1,vax2,P10,P10_063,Chopping+Grating,Baking,0.27608362
phase1,vax2,P10,P10_066,Chopping+Grating,Chopping+Grating,0.26058766
phase1,vax2,P10,P10_057,Chopping+Grating,Baking,0.2527398
phase1,vax2,P10,P10_086,CookingOnStove,Undetected,0.0
phase1,vax2,P10,P10_091,CookingOnStove,Undetected,0.0
phase1,vax2,P10,P10_087,CookingOnStove,Undetected,0.0
phase1,vax2,P10,P10_090,CookingOnStove,Undetected,0.0
phase1,vax2,P10,P10_089,CookingOnStove,Undetected,0.0
phase1,vax2,P10,P10_085,CookingOnStove,Undetected,0.0
phase1,vax2,P10,P10_088,CookingOnStove,Undetected,0.0
phase1,vax2,P10,P10_015,Coughing,Undetected,0.0
phase1,vax2,P10,P10_025,Coughing,Drinking/Eating,0.2856462
phase1,vax2,P10,P10_003,Coughing,Undetected,0.0
phase1,vax2,P10,P10_002,Coughing,Undetected,0.0
phase1,vax2,P10,P10_014,Coughing,Undetected,0.0
phase1,vax2,P10,P10_031,Drinking/Eating,Undetected,0.0
phase1,vax2,P10,P10_034,Drinking/Eating,Undetected,0.0
phase1,vax2,P10,P10_032,Drinking/Eating,Undetected,0.0
phase1,vax2,P10,P10_040,Drinking/Eating,Undetected,0.0
phase1,vax2,P10,P10_041,Drinking/Eating,Undetected,0.0
phase1,vax2,P10,P10_035,Drinking/Eating,Drinking/Eating,0.2938113
phase1,vax2,P10,P10_036,Drinking/Eating,Undetected,0.0
phase1,vax2,P10,P10_039,Drinking/Eating,Drinking/Eating,0.2709602
phase1,vax2,P10,P10_030,Drinking/Eating,Undetected,0.0
phase1,vax2,P10,P10_038,Drinking/Eating,Undetected,0.0
phase1,vax2,P10,P10_007,Exercising,Undetected,0.0
phase1,vax2,P10,P10_018,Exercising,Undetected,0.0
phase1,vax2,P10,P10_019,Exercising,Undetected,0.0
phase1,vax2,P10,P10_006,Exercising,Undetected,0.0
phase1,vax2,P10,P10_026,Exercising,Undetected,0.0
phase1,vax2,P10,P10_072,FridgeOpen,Undetected,0.0
phase1,vax2,P10,P10_069,FridgeOpen,Undetected,0.0
phase1,vax2,P10,P10_070,,Undetected,0.0
phase1,vax2,P10,P10_071,FridgeOpen,Undetected,0.0
phase1,vax2,P10,P10_076,FridgeOpen,Undetected,0.0
phase1,vax2,P10,P10_075,FridgeOpen,Undetected,0.0
phase1,vax2,P10,P10_122,HairBrush,Undetected,0.0
phase1,vax2,P10,P10_127,HairBrush,Undetected,0.0
phase1,vax2,P10,P10_121,HairBrush,Shower,0.35482004
